Ensembl ID	Human gene	Mouse gene	Gene description	Protein domains	Contains canonical RBDs	Neuron enrichment (human)	Neuron enrichment (mouse)	Brain enrichment	Neuron developmental enrichment (early)	Neuron developmental enrichment (late)	Protein expression (caudate/cerebral cortex/hippocampus)	pLI	Extreme pLI	High pLI	Medium pLI	Autism susceptibility	Intellectual disability susceptibility
ENSG00000110367	DDX6	Ddx6	DEAD (Asp-Glu-Ala-Asp) box helicase 6	RNA-helicase_DEAD-box_CS; Helicase_C; DEAD/DEAH_box_helicase_dom; Helicase_ATP-bd; RNA_helicase_DEAD_Q_motif; P-loop_NTPase	1	-0.365420025	-0.300535745	-0.565133647	-0.136581853	0.961582503	Low, Medium, Low	0.99964	1	0	0	0	1
ENSG00000137200	FTSJD2	NA	FtsJ methyltransferase domain containing 2	G_patch_dom; rRNA_MeTrfase_FtsJ_dom; RrmJ-type_MeTrfase; SAM-dependent_MTases; Cap_mRNA_MeTrfase_1; WW_dom;	1	-0.219374705105205	-0.00190286165509761	-0.798554224744701	-0.475722996	-0.188826407	Medium, Medium, Medium	0.480746042349629	0	0	0	0	0
ENSG00000128383	APOBEC3A	NA	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 3A	CMP_dCMP_dom; APOBEC/CMP_deaminase_Zn-bd; Cytidine_deaminase-like	0	-0.219374705105205	-0.00190286165509761	-0.292505254	0.0549386088409786	-0.198750741739042	Medium, Medium, Medium	0.0010454	0	0	0	0	0
ENSG00000089009	RPL6	Rpl6	ribosomal protein L6	60S_ribosomal_L6E; Ribosomal_L6_N; Translation_prot_SH3-like_sf; Rib_L2_dom2; KOW_RPL6	0	0.423603906	0.399813251	-1.322604409	0.13836179	-0.105419826	Medium, Medium, Medium	0.99326	1	0	0	0	0
ENSG00000126945	HNRNPH2	Hnrnph2	heterogeneous nuclear ribonucleoprotein H2 (H')	RRM_dom; Nucleotide-bd_a/b_plait_sf; Znf_CHHC; RBD_domain_sf	1	0.444566945	0.963724951	-0.470777081	0.0549386088409786	-0.198750741739042	High, High, High	0.95448	0	1	0	1	1
ENSG00000167658	EEF2	Eef2	eukaryotic translation elongation factor 2	Ribosomal_S5_D2-typ_fold_subgr; Ribosomal_S5_D2-typ_fold; EFG_V-like; TF_GTP-bd_dom; EFTu-like_2; Small_GTP-bd_dom; Transl_elong_EFG/EF2_IV; Transl_B-barrel_sf; P-loop_NTPase; G_TR_CS; EFG_III/V; EFG_II	0	-0.3746849	0.116911918	-1.361257596	0.150296175	0.544734401	Medium, High, Medium	0.99995	1	0	0	0	0
ENSG00000100941	PNN	Pnn	pinin, desmosome associated protein	Pinin_SDK_N; Pinin; Pinin_SDK_MemA	0	-0.272059034	-0.564245274	-1.420376137	-0.249862444	-0.146024532	Medium, High, Medium	0.11262	0	0	0	0	0
ENSG00000114686	MRPL3	Mrpl3	mitochondrial ribosomal protein L3	Ribosomal_L3; Transl_B-barrel_sf; Ribosomal_L3_CS; Ribosomal_L3_bac/org-type	0	0.254586563	0.352385791	-0.816191087	0.209236071	-0.71642972	Low, Medium, Low	1.3e-12	0	0	0	0	0
ENSG00000181019	NQO1	Nqo1	NAD(P)H dehydrogenase, quinone 1	Flavodoxin_fold; Flavoprotein-like_sf	0	-1.526144291	-1.549344327	-0.062962481	1.38985305	-0.95541618	Not detected, Not detected, Not detected	1.19e-09	0	0	0	0	0
ENSG00000214022	REPIN1	Repin1	replication initiator 1	Znf_C2H2_type; Znf_C2H2_sf; REPIN1;	0	-0.423020062	-0.191111596	-0.372463829	0.06365559	-0.561922975	Low, Medium, Not detected	0.09473	0	0	0	0	0
ENSG00000132382	MYBBP1A	Mybbp1a	MYB binding protein (P160) 1a	DNA_pol_V/MYBBP1A; ARM-type_fold	0	-0.219374705105205	-0.206289532	-0.944472226	0.317605207	-0.243821989	High, High, High	5.23e-42	0	0	0	0	0
ENSG00000011465	DCN	Dcn	decorin	LRRNT; Leu-rich_rpt; Leu-rich_rpt_typical-subtyp; SLRP_I_decor/aspor/byglycan; Decorin; LRR_dom_sf;	0	-1.146005953	-5.405461989	-4.364592622	0.0549386088409786	-0.198750741739042	Not detected, Not detected, Not detected	0.31231	0	0	0	0	0
ENSG00000122299	ZC3H7A	Zc3h7a	zinc finger CCCH-type containing 7A	Znf_CCCH; TPR-like_helical_dom_sf; Znf_C2H2_sf; Znf_CCCH_sf; ZC3H7A/B;	1	-0.680020215	0.262280874	-1.351655371	-0.152624442	0.102052011	NA	1	1	0	0	0	0
ENSG00000126653	NSRP1	NA	nuclear speckle splicing regulatory protein 1	Nsrp1; DUF2040;	0	-0.934983671	-0.00190286165509761	-0.85099594	0.436448946	0.105768936	High, High, Medium	0.012099	0	0	0	0	1
ENSG00000177469	PTRF	NA	polymerase I and transcript release factor	Cavin_fam; Cavin-1	0	-2.424093255	-0.00190286165509761	-3.612911159	1.61457265	0.684050751	Not detected, Not detected, Not detected	0.0049657	0	0	0	0	0
ENSG00000048828	FAM120A	Fam120a	family with sequence similarity 120A	Coact_PPARg; PIN-like_dom_sf	0	-0.337710679	-0.496248771	-1.393060987	-0.033336255	-0.523898376	High, High, High	1	1	0	0	0	0
ENSG00000168275	COA6	NA	cytochrome c oxidase assembly factor 6 homolog (S. cerevisiae)	Cyt_c_oxidase_su6B; Cyt_c_oxidase_su6B_sf; COA6	0	1.070739763	-0.00190286165509761	0.537659363	0.199165267	-0.062195301	Medium, Medium, Medium	0.0056851	0	0	0	0	0
ENSG00000084092	NOA1	Noa1	nitric oxide associated 1	GTP_binding_domain; P-loop_NTPase; G_CP_dom	0	-0.219374705105205	0.590667154	-1.329759524	-0.204011209	0.160155013	Low, Not detected, Low	9.64e-06	0	0	0	0	0
ENSG00000125651	GTF2F1	Gtf2f1	general transcription factor IIF, polypeptide 1, 74kDa	TFIIF-alpha; TFIIF_interaction; WH-like_DNA-bd_sf; WH_DNA-bd_sf	0	0.392672089	0.50720013	-0.506428213	0.000904269	-0.010331921	Low, Low, Low	7.26e-06	0	0	0	0	0
ENSG00000083896	YTHDC1	Ythdc1	YTH domain containing 1	YTH_domain	1	-0.652590751	-0.198455848	-0.909896168	-0.101535615	-0.033721828	High, High, High	1	1	0	0	0	0
ENSG00000172733	PURG	Purg	purine-rich element binding protein G	PUR-bd_fam; PURgamma	0	0.433296603	0.731395105	2.04185793	-0.515169448	0.498971611	Medium, Medium, Medium	0.961	0	1	0	0	0
ENSG00000131981	LGALS3	Lgals3	lectin, galactoside-binding,  soluble, 3	Galectin_3; Galectin_CRD; ConA-like_dom_sf	0	-3.305202844	-0.379361954	-2.72776351	0.903864543	0.524927935	Low, Medium, Low	2.32e-05	0	0	0	0	0
ENSG00000163565	IFI16	Ifi205	interferon, gamma-inducible protein 16	DAPIN; DEATH-like_dom_sf; HIN-200; HIN200/IF120x	0	-4.405595954	0.00328661	-3.13404213	0.237313653	-0.098921929	Not detected, Not detected, Not detected	1.78e-11	0	0	0	0	0
ENSG00000065978	YBX1	Ybx1	Y box binding protein 1	CSP_DNA-bd; CSD; NA-bd_OB-fold; CSD_1	1	-0.459607133	-0.510588332	-2.177753124	0.132303588	-0.087541756	Medium, Not detected, Medium	0.94646	0	1	0	0	0
ENSG00000138029	HADHB	Hadhb	hydroxyacyl-CoA dehydrogenase/3- ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), beta subunit	Thiolase-like; Thiolase_N; Thiolase; Thiolase_AS; Thiolase_CS; Thiolase_acyl_enz_int_AS; Thiolase_C;	0	-1.039880413	-1.339523202	-0.374207104	0.211172747	-0.766731139	Low, Not detected, Low	1.52e-11	0	0	0	0	1
ENSG00000169249	ZRSR2	Zrsr2	zinc finger (CCCH type), RNA-binding motif and serine/arginine rich 2	U2AF_small; RRM_dom; Znf_CCCH; RRM_dom_euk; Nucleotide-bd_a/b_plait_sf; RBD_domain_sf	1	0.181449071	1.068470437	-0.532431911	-0.503397961	0.127570525	NA	0.99963	1	0	0	0	0
ENSG00000226941	RBMY1J	NA	RNA binding motif protein, Y-linked, family 1, member J	RRM_dom; RBM1CTR; Nucleotide-bd_a/b_plait_sf; RBD_domain_sf	1	-0.219374705105205	-0.00190286165509761	0	0.0549386088409786	-0.198750741739042	Not detected, Not detected, Not detected	0.28682	0	0	0	0	0
ENSG00000055609	MLL3	NA	myeloid/lymphoid or mixed-lineage leukemia 3	SET_dom; FYrich_N; FYrich_C; Znf_RING/FYVE/PHD; EPHD; KMT2C; KMT2C_ePHD2; HMGI/Y_DNA-bd_CS; Znf_RING; Znf_PHD; Post-SET_dom; HMG_box_dom; Znf_FYVE_PHD; Znf_PHD-finger; HMG_box_dom_sf; KMT2C_ePHD1	0	-0.219374705105205	-0.00190286165509761	-0.798554224744701	0.238954763	0.92908129	NA	0.480746042349629	0	0	0	0	0
ENSG00000110104	CCDC86	Ccdc86	coiled-coil domain containing 86	Cgr1-like; CCDC86;	0	-0.219374705105205	-0.419630621	-1.021302667	0.714959118	-0.763652379	Medium, Medium, Medium	1.67e-05	0	0	0	0	0
ENSG00000166133	RPUSD2	Rpusd2	RNA pseudouridylate synthase domain containing 2	PsdUridine_synth_RsuA/RluA; PsdUridine_synth_RluC/D_CS; PsdUridine_synth_RluC/D; PsdUridine_synth_cat_dom_sf	0	-0.219374705105205	0.589037469	-0.540293915	0.972845677	0.121610481	Medium, Low, Medium	8.8e-07	0	0	0	0	0
ENSG00000151923	TIAL1	Tial1	TIA1 cytotoxic granule-associated  RNA binding protein-like 1	RRM_dom; RRM_dom_euk; Nucleotide-bd_a/b_plait_sf; TIAR_RRM1; TIAR_RRM2; TIAR_RRM3; RBD_domain_sf;	1	-1.056784907	-0.201427872	-1.123207768	-0.122997164	-0.037119198	NA	0.99992	1	0	0	0	0
ENSG00000174740	PABPC5	Pabpc5	poly(A) binding protein, cytoplasmic 5	RRM_dom; Nucleotide-bd_a/b_plait_sf; RBD_domain_sf; RRM_dom_euk; PABP_1234	1	-0.347651101	0.13024554	-0.509438608	-0.173227072	-0.272069958	Medium, Medium, Medium	0.89297	0	0	1	0	1
ENSG00000163541	SUCLG1	Suclg1	succinate-CoA ligase, alpha subunit	CoA-bd; CoA_lig_alpha; CoA_ligase; Succinyl-CoA_synth-like; Cit_synth/succinyl-CoA_lig_AS; Citrt_syn/SCS-alpha_CS; NAD(P)-bd_dom_sf	0	0.113227712	0.222320006	-0.684304582	-0.166120347	-0.047802494	Medium, Medium, Not detected	0.00048193	0	0	0	0	1
ENSG00000175467	SART1	Sart1	squamous cell carcinoma antigen recognized by T cells	SNU66/SART1	0	-0.400099564	0.129869619	-1.10647503	-0.175691564	-0.342654513	Medium, Medium, Medium	0.88163	0	0	1	0	0
ENSG00000124942	AHNAK	Ahnak	AHNAK nucleoprotein	PDZ; PDZ_sf	0	-3.713606224	-3.358639047	-3.53396054	0.335990193	-0.994673758	Not detected, Not detected, Low	0.89827	0	0	1	1	0
ENSG00000181163	NPM1	Npm1	nucleophosmin (nucleolar phosphoprotein B23, numatrin)	Nucleoplasmin; Nucleoplasmin_core_dom; Nucleoplasmin_core_dom_sf; NPM1_C_sf;	0	0.330671697	0.564579727	-1.542584682	0.111157198	-0.599011834	High, High, High	0.99816	1	0	0	0	0
ENSG00000172053	QARS	NA	glutaminyl-tRNA synthetase	Ribosomal_L25/Gln-tRNA_synth; Rbsml_L25/Gln-tRNA_synth_N; Glu/Gln-tRNA-synth_Ib_cat-dom; Glu/Gln-tRNA-synth_Ib_codon-bd; Glu_tRNA_lig_a-bdl; ; Glu/Gln-tRNA-synth; aa-tRNA-synth_I_CS; Gln-tRNA-synth; Gln-tRNA-synth_Ib_RNA-bd_2; Gln-tRNA-synth_Ib_RNA-bd_N; Rossmann-like_a/b/a_fold; Gln-tRNA-synth_Ib_RNA-bd_N_1; Gln-tRNA-synth_Ib_RNA-bd_N_2; CPA_M14_CPD	0	-0.707403861	-0.00190286165509761	-2.049913351	-0.758293317	-0.251771127	High, High, Medium	2.7e-13	0	0	0	0	1
ENSG00000108953	YWHAE	Ywhae	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, epsilon polypeptide	14-3-3; 14-3-3_CS; 14-3-3_domain; 14-3-3_dom_sf;	0	-0.200364929	0.69625538	0.828560951	-0.109572126	-0.068398715	High, High, High	0.98479	0	1	0	1	0
ENSG00000123352	SPATS2	Spats2	spermatogenesis associated, serine- rich 2	UBA-like_sf; DUF1387;	0	0.928923551	-0.043309902	-0.749727617	-0.008834668	1.136349877	High, Medium, Medium	0.97239	0	1	0	0	0
ENSG00000169871	TRIM56	Trim56	tripartite motif containing 56	Znf_B-box; Znf_RING; 6-blade_b-propeller_TolB-like; Znf_RING/FYVE/PHD; Znf_RING_CS; Znf-RING_LisH	0	-3.240404955	-1.250727757	-2.083295477	0.038635573	-1.733913677	Not detected, Medium, Medium	0.00013625	0	0	0	0	0
ENSG00000135097	MSI1	Msi1	musashi homolog 1 (Drosophila)	RRM_dom; Nucleotide-bd_a/b_plait_sf; MSI_RRM2; MSI_RRM1; RBD_domain_sf	1	-2.143078928	-0.964197941	1.871787447	-0.414517658	-0.763543762	Not detected, Not detected, Not detected	0.99357	1	0	0	0	0
ENSG00000155438	MKI67IP	NA	MKI67 (FHA domain) interacting nucleolar phosphoprotein	RRM_dom; Nucleotide-bd_a/b_plait_sf; NIFK_FHA_Ki67-binding; RBD_domain_sf	1	-0.219374705105205	-0.00190286165509761	-0.798554224744701	0.379266666	0.078623757	High, High, High	0.480746042349629	0	0	0	0	0
ENSG00000072274	TFRC	Tfrc	transferrin receptor (p90, CD71)	TfR; TFR-like_dimer_dom_sf; Peptidase_M28B; PA_domain; TFR-like_dimer_dom; Peptidase_M28; TfR1/2_PA	0	-0.219374705105205	-0.913643538	-0.611885984	1.057719797	0.022032216	Low, Low, Medium	6.99e-05	0	0	0	0	0
ENSG00000183258	DDX41	Ddx41	DEAD (Asp-Glu-Ala-Asp) box polypeptide 41	Helicase_C; DEAD/DEAH_box_helicase_dom; Helicase_ATP-bd; RNA_helicase_DEAD_Q_motif; P-loop_NTPase	1	0.168419738	0.164294441	-0.318988555	-0.14619921	-0.538072141	High, Medium, High	5.59e-08	0	0	0	0	0
ENSG00000100722	ZC3H14	Zc3h14	zinc finger CCCH-type containing 14	Znf_CCCH; Nab2/ZC3H14;	1	-0.219374705105205	0.247573486	-0.9961002	-0.383385542	-0.759656926	Medium, Medium, Medium	0.88291	0	0	1	0	1
ENSG00000242875	RBMY1B	NA	RNA binding motif protein, Y-linked, family 1, member B	RRM_dom; RBM1CTR; Nucleotide-bd_a/b_plait_sf; RBD_domain_sf	1	-0.219374705105205	-0.00190286165509761	0	0.0549386088409786	-0.198750741739042	Not detected, Not detected, Not detected	0.480746042349629	0	0	0	0	0
ENSG00000111196	MAGOHB	Magohb	mago-nashi homolog B (Drosophila)	Mago_nashi; Mago_nashi_sf;	0	-0.27847518	0.029091154	-0.862861133	0.426482567	-0.608389033	High, High, Medium	0.32706	0	0	0	0	0
ENSG00000115677	HDLBP	Hdlbp	high density lipoprotein binding protein	KH_dom; KH_dom_type_1; KH_dom_type_1_sf;	1	-0.60233644	-0.185546437	-1.519946449	0.281190611	0.027285494	Not detected, Medium, Low	1	1	0	0	1	0
ENSG00000048991	R3HDM1	R3hdm1	R3H domain containing 1	R3H_dom; SUZ; R3H_dom_sf;	0	2.498453333	1.5563558	0.501366634	-0.179523507	-0.139158481	NA	0.86068	0	0	1	0	0
ENSG00000257103	LSM14A	Lsm14a	LSM14A, SCD6 homolog A (S. cerevisiae)	LSM_dom_sf; FDF_dom; Lsm14-like_N; FFD_box; DFDF; TFG_box	0	-0.784556443	-0.445298708	-1.212618376	-0.149741053	-0.278328903	Low, Low, Medium	0.03987	0	0	0	0	0
ENSG00000105671	DDX49	Ddx49	DEAD (Asp-Glu-Ala-Asp) box polypeptide 49	RNA-helicase_DEAD-box_CS; Helicase_C; DEAD/DEAH_box_helicase_dom; Helicase_ATP-bd; RNA_helicase_DEAD_Q_motif; P-loop_NTPase	1	-0.26771218	0.09308804	-0.446627551	0.27120832	0.448802381	Not detected, Not detected, Not detected	5.25e-14	0	0	0	0	0
ENSG00000147905	ZCCHC7	Zcchc7	zinc finger, CCHC domain containing 7	Znf_CCHC; Znf_CCHC_sf	1	0.124866806	-0.47853772	-1.150839077	0.339411746	0.550259239	Medium, Medium, Medium	3.86e-09	0	0	0	0	0
ENSG00000100226	GTPBP1	Gtpbp1	GTP binding protein 1	TF_GTP-bd_dom; Transl_B-barrel_sf; Transl_elong_EF1A/Init_IF2_C; P-loop_NTPase; GTPBP1-like; GTPB1;	0	-0.911633319	-0.15808957	-1.096529219	-0.218090439	0.481871539	Medium, Medium, Low	0.93001	0	1	0	0	0
ENSG00000125207	PIWIL1	Piwil1	piwi-like 1 (Drosophila)	PAZ_dom; Piwi; RNaseH-like_sf; ArgoL1; GAGE; PIWIL1; PAZ_dom_sf; RNaseH_sf	1	1.402050175	0.113487921	-0.003321025	0.0549386088409786	-0.198750741739042	Not detected, Not detected, Not detected	7.28e-14	0	0	0	0	0
ENSG00000122566	HNRNPA2B1	Hnrnpa2b1	heterogeneous nuclear ribonucleoprotein A2/B1	RRM_dom; Nucleotide-bd_a/b_plait_sf; hnRNPA2B1_RRM1; hnRNP_A2/B1; RBD_domain_sf	1	-0.996406301	-0.401022417	-0.9156824	-0.055305732	-0.608157195	High, High, High	0.99732	1	0	0	0	0
ENSG00000080007	DDX43	Ddx43	DEAD (Asp-Glu-Ala-Asp) box polypeptide 43	RNA-helicase_DEAD-box_CS; Helicase_C; KH_dom; KH_dom_type_1; DEAD/DEAH_box_helicase_dom; Helicase_ATP-bd; RNA_helicase_DEAD_Q_motif; P-loop_NTPase; KH_dom_type_1_sf	1	-1.684326222	-0.801209648	-0.923350207	0.0549386088409786	-0.198750741739042	Not detected, Not detected, Not detected	2.46e-05	0	0	0	0	0
ENSG00000145331	TRMT10A	Trmt10a	tRNA methyltransferase 10 homolog A (S. cerevisiae)	tRNA_m1G_MeTrfase_euk; tRNA_MeTrfase_TRMD/TRM10; TRM10/TRM10A; MT_TRM10-typ; MT_TRM10-typ_sf	0	-0.982887807	-0.307149613	-0.458449451	-0.015850731	-1.237605138	NA	3.89e-10	0	0	0	0	1
ENSG00000111364	DDX55	Ddx55	DEAD (Asp-Glu-Ala-Asp) box polypeptide 55	RNA-helicase_DEAD-box_CS; Helicase_C; DEAD/DEAH_box_helicase_dom; Helicase_ATP-bd; RNA_helicase_DEAD_Q_motif; DUF4217; P-loop_NTPase;	1	-0.219374705105205	0.150789956	-0.940852816	-0.064876885	-0.64472486	Medium, Medium, Low	2.11e-08	0	0	0	0	0
ENSG00000114767	RRP9	Rrp9	ribosomal RNA processing 9, small subunit (SSU) processome component, homolog (yeast)	WD40_repeat; WD40/YVTN_repeat-like_dom_sf; WD40_repeat_dom; WD40_repeat_CS; G-protein_beta_WD-40_rep; WD40_repeat_dom_sf; Rrp9-like	0	-0.135951476	0.207859539	-1.083287298	0.805167032	-0.129044679	Medium, Medium, Low	0.28533	0	0	0	0	0
ENSG00000106211	HSPB1	Hspb1	heat shock 27kDa protein 1	Alpha-crystallin/sHSP_animal; A-crystallin/Hsp20_dom; HSP20-like_chaperone; ACD_HspB1;	0	-2.470251338	-5.480161071	-2.194357479	0.627977652	-0.77063798	Not detected, Not detected, Not detected	2.78e-07	0	0	0	0	0
ENSG00000126952	NXF5	NA	nuclear RNA export factor 5	Leu-rich_rpt; Nucleotide-bd_a/b_plait_sf; Tap_RNA-bd; NXF_fam; LRR_dom_sf; NTF2-like_dom_sf; RBD_domain_sf	0	0.280036964	-0.00190286165509761	0.106743296	0.0549386088409786	-0.198750741739042	NA	3.74e-14	0	0	0	0	1
ENSG00000047188	YTHDC2	Ythdc2	YTH domain containing 2	R3H_dom; Helicase_C; Ankyrin_rpt; YTH_domain; Helicase-assoc_dom; DEAD/DEAH_box_helicase_dom; DUF1605; Helicase_ATP-bd; Ankyrin_rpt-contain_dom; P-loop_NTPase; YTHDC2-related; R3H_DEXH_helicase; Ankyrin_rpt-contain_sf; R3H_dom_sf;	1	0.590646595	0.304281633	-1.372034734	-0.309671651	0.171231018	Not detected, Not detected, Not detected	1	1	0	0	1	0
ENSG00000007080	CCDC124	Ccdc124	coiled-coil domain containing 124	Ccdc124/Oxs1	0	0.403636329	0.986829609	-0.284849686	0.246008613	0.321587533	Medium, High, High	0.27576	0	0	0	0	0
ENSG00000187955	COL14A1	Col14a1	collagen, type XIV, alpha 1	Laminin_G; VWF_A; FN3_dom; Collagen; ConA-like_dom_sf; Ig-like_fold; FN3_sf; vWFA_dom_sf	0	-0.219374705105205	0.462249244	-3.745508253	0.07475257	-1.237103749	Not detected, Not detected, Not detected	1.43e-14	0	0	0	0	0
ENSG00000136026	CKAP4	Ckap4	cytoskeleton-associated  protein 4	Ckap4	0	-0.219374705105205	0.087155311	-1.960461979	0.380690362	-0.197870593	Medium, Medium, Medium	0.50863	0	0	1	0	0
ENSG00000151962	RBM46	Rbm46	RNA binding motif protein 46	RRM_dom; HnRNP_R/Q_splicing_fac; Nucleotide-bd_a/b_plait_sf; RBM46_RRM1; RBM46_RRM2; RBD_domain_sf	1	-0.481455749	-1.152679191	-0.001026362	0.0549386088409786	-0.198750741739042	NA	0.47301	0	0	0	0	0
ENSG00000146223	RPL7L1	Rpl7l1	ribosomal protein L7-like 1	Ribosomal_L7_euk; Ribosomal_L30_N; Ribosomal_L30_ferredoxin-like; Ribosomal_L30_CS; Ribosomal_L30_central_dom_arc; Ribosomal_L7_euk_arc; L30_ferredoxin-like_sf; Ribosomal_L7/L30;	0	0.411020594	0.139821339	-0.548675403	0.301620705	0.347487993	NA	0.00015563	0	0	0	0	0
ENSG00000115368	WDR75	Wdr75	WD repeat domain 75	WD40_repeat; Quinoprotein_ADH-like_supfam; WD40/YVTN_repeat-like_dom_sf; WD40_repeat_dom; ; WD40_repeat_dom_sf	0	0.238959136	0.2130687	-1.094730796	-0.271713639	-0.630011111	NA	1.71e-05	0	0	0	0	0
ENSG00000159176	CSRP1	Csrp1	cysteine and glycine-rich protein 1	Znf_LIM;	0	-4.71291793	-4.411962171	0.149645054	1.340271814	-0.275500699	Not detected, Low, Low	0.0003328	0	0	0	0	0
ENSG00000155508	CNOT8	Cnot8	CCR4-NOT transcription complex, subunit 8	RNase_CAF1; RNaseH-like_sf; Cnot8; RNaseH_sf; CNOT7/CNOT8/Pop2;	0	-0.116603047	0.182876904	-1.196572541	0.400206753	0.580216868	Low, Not detected, Not detected	0.21741	0	0	0	0	0
ENSG00000197111	PCBP2	Pcbp2	poly(rC) binding protein 2	KH_dom; KH_dom_type_1; KH_dom_type_1_sf;	1	-0.836125912	-0.326516034	-1.472427497	-0.282931796	-0.217227316	Medium, Medium, Low	0.99617	1	0	0	0	0
ENSG00000169045	HNRNPH1	Hnrnph1	heterogeneous nuclear ribonucleoprotein H1 (H)	RRM_dom; Nucleotide-bd_a/b_plait_sf; Znf_CHHC; RBD_domain_sf;	1	-0.731763152	0.054339276	-2.027749161	-0.308566134	-0.495672943	High, High, High	0.99993	1	0	0	0	1
ENSG00000139793	MBNL2	Mbnl2	muscleblind-like splicing regulator 2	Znf_CCCH	1	-0.226019794	0.056215946	-0.299583422	0.460096446	-1.152575138	NA	0.25602	0	0	0	0	0
ENSG00000124701	APOBEC2	Apobec2	apolipoprotein B mRNA editing enzyme, catalytic polypeptide-like 2	CMP_dCMP_dom; Cytidine_deaminase-like	0	-2.41402934	-0.111100259	-0.423142263	0.0549386088409786	-0.198750741739042	Low, Low, Low	0.01707	0	0	0	0	0
ENSG00000143793	C1orf35	NA	chromosome 1 open reading frame 35	MMTA2_N; MMTAG2-like	0	-0.219374705105205	-0.00190286165509761	-0.425384144	-0.565499202	-0.140885644	Medium, Medium, Medium	7.57e-05	0	0	0	0	0
ENSG00000143977	SNRPG	NA	small nuclear ribonucleoprotein polypeptide G	LSM_dom_euk/arc; LSM_dom_sf; Sm_G	0	-0.445262713	-0.00190286165509761	-1.010657025	0.123655638	-0.346196688	High, High, High	0.80443	0	0	1	0	0
ENSG00000087365	SF3B2	Sf3b2	splicing factor 3b, subunit 2, 145kDa	SAP_dom; PSP_pro-rich; DUF382; SAP_dom_sf;	0	-0.552164387	0.42519646	-0.755044619	0.071708906	0.018106225	High, High, Medium	0.99992	1	0	0	0	0
ENSG00000180098	TRNAU1AP	Trnau1ap	tRNA selenocysteine 1 associated protein 1	RRM_dom; Nucleotide-bd_a/b_plait_sf; SECp43_RRM2; RBD_domain_sf; TSAP1; TSAP1_C	1	0.228372707	-0.420173647	-0.996663873	-0.020584887	0.171865907	NA	0.00024398	0	0	0	0	0
ENSG00000169564	PCBP1	Pcbp1	poly(rC) binding protein 1	KH_dom; KH_dom_type_1; KH_dom_type_1_sf	1	-0.272990354	0.1139393	-1.680354613	-0.052508217	-0.268149667	High, High, Medium	0.90945	0	1	0	0	0
ENSG00000129566	TEP1	Tep1	telomerase-associated  protein 1	WD40_repeat; NACHT_NTPase; TEP1_N; TROVE_dom; WD40/YVTN_repeat-like_dom_sf; WD40_repeat_dom; WD40_repeat_CS; DUF4062; P-loop_NTPase; WD40_repeat_dom_sf; TROVE_dom_sf	0	-2.510969456	-1.106672486	-2.03051023	0.034272669	-0.904670562	NA	4.38e-49	0	0	0	0	0
ENSG00000131469	RPL27	Rpl27	ribosomal protein L27	Ribosomal_L27e; KOW; Translation_prot_SH3-like_sf; Ribosomal_L27e_CS; L27e_sf; KOW_RPL27;	0	0.257764149	0.169947733	-1.45351594	0.425193695	0.24350673	High, High, High	0.85027	0	0	1	0	0
ENSG00000134697	GNL2	Gnl2	guanine nucleotide binding protein-like 2 (nucleolar)	GTP_binding_domain; NOG2_N_dom; GTP-bd_ortho_bundle_sf; NOG2; P-loop_NTPase; G_CP_dom	0	-0.335126709	0.00830712	-1.398672046	0.244880238	-0.553249675	Low, Low, Low	6.52e-05	0	0	0	0	0
ENSG00000164167	LSM6	Lsm6	LSM6 homolog, U6 small nuclear RNA associated (S. cerevisiae)	LSM_dom_euk/arc; LSM_dom_sf; Lsm6/sSmF	0	-0.151882892	-0.027003681	-0.852483262	-0.105161058	-0.347494091	Medium, Medium, Medium	0.87273	0	0	1	0	0
ENSG00000146834	MEPCE	Mepce	methylphosphate capping enzyme	Bin3_C; BIN3_SAM-bd_dom; SAM-dependent_MTases; Bin3-like; Methyltranfer_dom	0	-0.439348224	-0.008973911	-0.823496637	0.153902633	-0.335680168	Medium, Medium, High	0.99804	1	0	0	0	0
ENSG00000112081	SRSF3	Srsf3	serine/arginine-rich  splicing factor 3	RRM_dom; Nucleotide-bd_a/b_plait_sf; RBD_domain_sf	1	-0.384752122	0.06486302	-1.500694756	-0.223275285	-0.49597941	High, High, High	0.96323	0	1	0	0	0
ENSG00000167005	NUDT21	Nudt21	nudix (nucleoside diphosphate linked moiety X)-type motif 21	NUDIX_hydrolase_dom; NUDIX_hydrolase-like_dom_sf; Cleav_polyA_spec_factor_su5	0	0.21881275	0.032976011	-0.043210588	0.142374868	-0.093272555	Medium, Low, Medium	0.98576	0	1	0	0	0
ENSG00000008988	RPS20	Rps20	ribosomal protein S20	Ribosomal_S10; Ribosomal_S10_euk/arc; Ribosomal_S10_CS; Ribosomal_S10_dom; Ribosomal_S10_dom_sf;	0	0.387888926	-0.17024315	-1.710790056	0.062043948	-0.427002671	High, High, High	0.020686	0	0	0	0	0
